,centromere_index,intensity,file,C1_Intensity,C2_Intensity,Label,Treatment,spots
261,4,678.78503,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,102,222,Cen7g11rFISH,Palbo_ON,42
262,5,663.53625,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,128,640,Cen7g11rFISH,Palbo_ON,42
263,6,609.9382,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,103,115,Cen7g11rFISH,Palbo_ON,42
264,7,621.3989,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,107,357,Cen7g11rFISH,Palbo_ON,42
265,8,603.6635,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,107,114,Cen7g11rFISH,Palbo_ON,42
266,9,561.3333,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,340,344,Cen7g11rFISH,Palbo_ON,42
267,10,544.8662,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,113,415,Cen7g11rFISH,Palbo_ON,42
268,11,544.05615,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,107,118,Cen7g11rFISH,Palbo_ON,42
269,12,546.84564,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,99,225,Cen7g11rFISH,Palbo_ON,42
270,13,538.6718,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,301,106,Cen7g11rFISH,Palbo_ON,42
271,14,529.2894,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,299,115,Cen7g11rFISH,Palbo_ON,42
272,15,528.1164,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,1233,130,Cen7g11rFISH,Palbo_ON,42
273,16,527.46497,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,113,117,Cen7g11rFISH,Palbo_ON,42
274,17,496.25653,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,108,1481,Cen7g11rFISH,Palbo_ON,42
275,18,490.0048,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,108,432,Cen7g11rFISH,Palbo_ON,42
276,19,509.67093,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,109,112,Cen7g11rFISH,Palbo_ON,42
277,20,479.4836,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,103,107,Cen7g11rFISH,Palbo_ON,42
278,21,469.8376,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,104,113,Cen7g11rFISH,Palbo_ON,42
279,22,464.863,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,106,121,Cen7g11rFISH,Palbo_ON,42
280,23,461.979,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,107,511,Cen7g11rFISH,Palbo_ON,42
281,24,468.07034,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,111,112,Cen7g11rFISH,Palbo_ON,42
282,25,450.73453,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,104,106,Cen7g11rFISH,Palbo_ON,42
283,26,425.11392,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,112,421,Cen7g11rFISH,Palbo_ON,42
284,27,420.6895,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,154,20177,Cen7g11rFISH,Palbo_ON,42
285,28,442.36197,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,103,152,Cen7g11rFISH,Palbo_ON,42
286,29,403.5108,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,109,104,Cen7g11rFISH,Palbo_ON,42
287,30,412.43857,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,5628,145,Cen7g11rFISH,Palbo_ON,42
288,31,395.07053,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,108,431,Cen7g11rFISH,Palbo_ON,42
289,32,375.54907,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,108,120,Cen7g11rFISH,Palbo_ON,42
290,33,375.7496,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,129,4346,Cen7g11rFISH,Palbo_ON,42
291,34,359.58832,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,107,118,Cen7g11rFISH,Palbo_ON,42
292,35,350.99423,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,104,110,Cen7g11rFISH,Palbo_ON,42
293,36,365.74747,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,112,141,Cen7g11rFISH,Palbo_ON,42
294,37,349.44296,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,111,306,Cen7g11rFISH,Palbo_ON,42
295,38,329.85333,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,107,262,Cen7g11rFISH,Palbo_ON,42
296,39,336.7354,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,138,18715,Cen7g11rFISH,Palbo_ON,42
297,40,325.75836,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,104,112,Cen7g11rFISH,Palbo_ON,42
298,41,329.87692,Cen7g11rFISH\Palbo_ON\IFISH001_006.tif,104,190,Cen7g11rFISH,Palbo_ON,42
323,0,1151.8235,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,1657,557,Cen7g11rFISH,Palbo_ON,37
324,1,859.7161,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,131,5839,Cen7g11rFISH,Palbo_ON,37
325,2,809.36237,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,231,101,Cen7g11rFISH,Palbo_ON,37
326,3,716.7126,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,99,93,Cen7g11rFISH,Palbo_ON,37
327,4,646.3704,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,121,308,Cen7g11rFISH,Palbo_ON,37
328,5,636.3783,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,113,534,Cen7g11rFISH,Palbo_ON,37
329,6,734.3292,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,114,694,Cen7g11rFISH,Palbo_ON,37
330,7,756.899,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,128,1187,Cen7g11rFISH,Palbo_ON,37
331,8,643.1231,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,113,292,Cen7g11rFISH,Palbo_ON,37
332,9,690.9226,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,106,601,Cen7g11rFISH,Palbo_ON,37
333,10,587.79865,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,114,8557,Cen7g11rFISH,Palbo_ON,37
334,11,547.6758,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,255,186,Cen7g11rFISH,Palbo_ON,37
335,12,524.95447,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,102,102,Cen7g11rFISH,Palbo_ON,37
336,13,504.1006,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,114,479,Cen7g11rFISH,Palbo_ON,37
337,14,504.21283,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,112,446,Cen7g11rFISH,Palbo_ON,37
338,15,499.90814,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,107,130,Cen7g11rFISH,Palbo_ON,37
339,16,472.2619,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,109,127,Cen7g11rFISH,Palbo_ON,37
340,17,459.62265,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,2925,124,Cen7g11rFISH,Palbo_ON,37
341,18,463.80133,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,105,278,Cen7g11rFISH,Palbo_ON,37
342,19,473.33688,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,242,109,Cen7g11rFISH,Palbo_ON,37
343,20,460.5609,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,112,106,Cen7g11rFISH,Palbo_ON,37
344,21,458.70718,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,107,592,Cen7g11rFISH,Palbo_ON,37
345,22,453.43552,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,99,112,Cen7g11rFISH,Palbo_ON,37
346,23,442.6178,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,108,125,Cen7g11rFISH,Palbo_ON,37
347,24,442.62903,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,111,216,Cen7g11rFISH,Palbo_ON,37
348,25,435.11557,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,110,111,Cen7g11rFISH,Palbo_ON,37
349,26,430.95023,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,105,103,Cen7g11rFISH,Palbo_ON,37
350,27,416.07336,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,210,117,Cen7g11rFISH,Palbo_ON,37
351,28,400.8425,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,112,564,Cen7g11rFISH,Palbo_ON,37
352,29,398.3642,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,123,101,Cen7g11rFISH,Palbo_ON,37
353,30,405.9199,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,93,97,Cen7g11rFISH,Palbo_ON,37
354,31,375.75647,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,105,1292,Cen7g11rFISH,Palbo_ON,37
355,32,368.43448,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,109,112,Cen7g11rFISH,Palbo_ON,37
356,33,357.21442,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,106,106,Cen7g11rFISH,Palbo_ON,37
357,34,358.35095,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,406,123,Cen7g11rFISH,Palbo_ON,37
358,35,313.1874,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,114,746,Cen7g11rFISH,Palbo_ON,37
359,36,283.1489,Cen7g11rFISH\Palbo_ON\IFISH001_009.tif,109,541,Cen7g11rFISH,Palbo_ON,37
360,0,976.27985,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,133,2816,Cen7g11rFISH,Palbo_ON,42
361,1,744.5833,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,108,535,Cen7g11rFISH,Palbo_ON,42
362,2,647.0022,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,112,282,Cen7g11rFISH,Palbo_ON,42
363,3,662.7857,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,7006,125,Cen7g11rFISH,Palbo_ON,42
364,4,605.19965,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,638,125,Cen7g11rFISH,Palbo_ON,42
365,5,632.14526,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,255,199,Cen7g11rFISH,Palbo_ON,42
366,6,551.71576,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,110,141,Cen7g11rFISH,Palbo_ON,42
367,7,553.7119,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,118,122,Cen7g11rFISH,Palbo_ON,42
368,8,554.79645,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,103,288,Cen7g11rFISH,Palbo_ON,42
369,9,545.4675,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,101,189,Cen7g11rFISH,Palbo_ON,42
370,10,525.92444,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,890,123,Cen7g11rFISH,Palbo_ON,42
371,11,514.9395,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,113,1108,Cen7g11rFISH,Palbo_ON,42
372,12,505.41394,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,114,325,Cen7g11rFISH,Palbo_ON,42
373,13,523.2639,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,328,476,Cen7g11rFISH,Palbo_ON,42
374,14,547.01654,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,108,727,Cen7g11rFISH,Palbo_ON,42
375,15,491.1555,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,107,121,Cen7g11rFISH,Palbo_ON,42
376,16,482.60913,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,304,114,Cen7g11rFISH,Palbo_ON,42
377,17,475.61487,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,123,736,Cen7g11rFISH,Palbo_ON,42
378,18,527.5076,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,132,383,Cen7g11rFISH,Palbo_ON,42
379,19,521.66754,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,122,632,Cen7g11rFISH,Palbo_ON,42
380,20,533.63196,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,101,404,Cen7g11rFISH,Palbo_ON,42
381,21,454.8751,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,115,106,Cen7g11rFISH,Palbo_ON,42
382,22,450.5519,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,105,1397,Cen7g11rFISH,Palbo_ON,42
383,23,431.83392,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,146,21539,Cen7g11rFISH,Palbo_ON,42
384,24,430.70908,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,120,260,Cen7g11rFISH,Palbo_ON,42
385,25,409.3615,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,132,1210,Cen7g11rFISH,Palbo_ON,42
386,26,458.58426,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,168,645,Cen7g11rFISH,Palbo_ON,42
387,27,477.31055,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,3132,121,Cen7g11rFISH,Palbo_ON,42
388,28,397.67114,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,115,111,Cen7g11rFISH,Palbo_ON,42
389,29,381.53168,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,131,130,Cen7g11rFISH,Palbo_ON,42
390,30,393.3254,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,108,138,Cen7g11rFISH,Palbo_ON,42
391,31,361.4239,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,108,118,Cen7g11rFISH,Palbo_ON,42
392,32,379.82642,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,104,146,Cen7g11rFISH,Palbo_ON,42
393,33,370.72015,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,110,492,Cen7g11rFISH,Palbo_ON,42
394,34,373.58633,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,122,185,Cen7g11rFISH,Palbo_ON,42
395,35,361.88794,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,108,129,Cen7g11rFISH,Palbo_ON,42
396,36,359.40207,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,105,105,Cen7g11rFISH,Palbo_ON,42
397,37,353.19522,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,109,116,Cen7g11rFISH,Palbo_ON,42
398,38,335.69128,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,107,271,Cen7g11rFISH,Palbo_ON,42
399,39,312.6747,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,104,107,Cen7g11rFISH,Palbo_ON,42
400,40,336.8644,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,110,4207,Cen7g11rFISH,Palbo_ON,42
401,41,300.54312,Cen7g11rFISH\Palbo_ON\IFISH001_010.tif,99,106,Cen7g11rFISH,Palbo_ON,42
402,0,402.6481,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,227,125,Cen7g11rFISH,Palbo_ON,39
403,1,337.1581,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,100,156,Cen7g11rFISH,Palbo_ON,39
404,2,316.58038,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,1197,104,Cen7g11rFISH,Palbo_ON,39
405,3,313.4989,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,108,442,Cen7g11rFISH,Palbo_ON,39
406,4,300.14316,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,156,107,Cen7g11rFISH,Palbo_ON,39
407,5,314.65048,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,106,100,Cen7g11rFISH,Palbo_ON,39
408,6,288.76346,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,222,112,Cen7g11rFISH,Palbo_ON,39
409,7,282.61887,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,107,334,Cen7g11rFISH,Palbo_ON,39
410,8,279.5299,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,152,195,Cen7g11rFISH,Palbo_ON,39
411,9,262.42538,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,356,1228,Cen7g11rFISH,Palbo_ON,39
412,10,263.12518,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,101,117,Cen7g11rFISH,Palbo_ON,39
413,11,250.57054,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,101,324,Cen7g11rFISH,Palbo_ON,39
414,12,239.67972,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,103,132,Cen7g11rFISH,Palbo_ON,39
415,13,240.14328,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,102,104,Cen7g11rFISH,Palbo_ON,39
416,14,242.51526,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,141,122,Cen7g11rFISH,Palbo_ON,39
417,15,230.93246,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,101,158,Cen7g11rFISH,Palbo_ON,39
418,16,229.53236,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,104,712,Cen7g11rFISH,Palbo_ON,39
419,17,219.72537,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,101,106,Cen7g11rFISH,Palbo_ON,39
420,18,224.02226,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,108,183,Cen7g11rFISH,Palbo_ON,39
421,19,222.95044,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,106,102,Cen7g11rFISH,Palbo_ON,39
422,20,224.57756,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,116,123,Cen7g11rFISH,Palbo_ON,39
423,21,223.68086,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,104,482,Cen7g11rFISH,Palbo_ON,39
424,22,222.76682,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,123,132,Cen7g11rFISH,Palbo_ON,39
425,23,215.12143,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,101,211,Cen7g11rFISH,Palbo_ON,39
426,24,216.00359,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,108,112,Cen7g11rFISH,Palbo_ON,39
427,25,202.94066,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,109,180,Cen7g11rFISH,Palbo_ON,39
428,26,209.57724,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,101,154,Cen7g11rFISH,Palbo_ON,39
429,27,222.74258,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,103,132,Cen7g11rFISH,Palbo_ON,39
430,28,218.55827,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,109,900,Cen7g11rFISH,Palbo_ON,39
431,29,204.40622,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,106,122,Cen7g11rFISH,Palbo_ON,39
432,30,194.77519,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,117,108,Cen7g11rFISH,Palbo_ON,39
433,31,194.06029,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,106,104,Cen7g11rFISH,Palbo_ON,39
434,32,191.83171,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,111,180,Cen7g11rFISH,Palbo_ON,39
435,33,181.68048,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,107,128,Cen7g11rFISH,Palbo_ON,39
436,34,179.36653,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,108,175,Cen7g11rFISH,Palbo_ON,39
437,35,161.27097,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,99,181,Cen7g11rFISH,Palbo_ON,39
438,36,157.3629,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,104,111,Cen7g11rFISH,Palbo_ON,39
439,37,135.29707,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,104,141,Cen7g11rFISH,Palbo_ON,39
440,38,138.70863,Cen7g11rFISH\Palbo_ON\IFISH001_011.tif,112,120,Cen7g11rFISH,Palbo_ON,39
441,0,873.22577,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,357,633,Cen7g11rFISH,Palbo_ON,45
442,1,562.4119,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,112,566,Cen7g11rFISH,Palbo_ON,45
443,2,468.8414,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,3351,951,Cen7g11rFISH,Palbo_ON,45
444,3,426.33362,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,104,103,Cen7g11rFISH,Palbo_ON,45
445,4,460.10086,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,111,97,Cen7g11rFISH,Palbo_ON,45
446,5,433.0667,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,3266,146,Cen7g11rFISH,Palbo_ON,45
447,6,424.6362,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,106,181,Cen7g11rFISH,Palbo_ON,45
448,7,423.83963,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,119,273,Cen7g11rFISH,Palbo_ON,45
449,8,428.0898,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,106,103,Cen7g11rFISH,Palbo_ON,45
450,9,408.8368,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,111,109,Cen7g11rFISH,Palbo_ON,45
451,10,402.45053,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,113,777,Cen7g11rFISH,Palbo_ON,45
452,11,403.1123,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,113,1056,Cen7g11rFISH,Palbo_ON,45
453,12,391.63354,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,126,309,Cen7g11rFISH,Palbo_ON,45
454,13,397.58078,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,110,416,Cen7g11rFISH,Palbo_ON,45
455,14,394.92957,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,102,106,Cen7g11rFISH,Palbo_ON,45
456,15,396.1347,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,119,753,Cen7g11rFISH,Palbo_ON,45
457,16,381.31055,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,109,109,Cen7g11rFISH,Palbo_ON,45
458,17,363.88434,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,107,1797,Cen7g11rFISH,Palbo_ON,45
459,18,353.9978,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,103,119,Cen7g11rFISH,Palbo_ON,45
460,19,381.82132,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,175,382,Cen7g11rFISH,Palbo_ON,45
461,20,352.55035,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,536,109,Cen7g11rFISH,Palbo_ON,45
462,21,347.81152,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,109,114,Cen7g11rFISH,Palbo_ON,45
463,22,339.49194,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,101,1003,Cen7g11rFISH,Palbo_ON,45
464,23,350.67303,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,110,119,Cen7g11rFISH,Palbo_ON,45
465,24,339.25983,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,111,2240,Cen7g11rFISH,Palbo_ON,45
466,25,335.11172,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,112,109,Cen7g11rFISH,Palbo_ON,45
467,26,359.26514,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,110,109,Cen7g11rFISH,Palbo_ON,45
468,27,326.90628,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,109,103,Cen7g11rFISH,Palbo_ON,45
469,28,308.8251,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,103,107,Cen7g11rFISH,Palbo_ON,45
470,29,316.22562,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,344,120,Cen7g11rFISH,Palbo_ON,45
471,30,323.03278,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,1289,18397,Cen7g11rFISH,Palbo_ON,45
472,31,310.35297,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,110,107,Cen7g11rFISH,Palbo_ON,45
473,32,291.37897,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,112,945,Cen7g11rFISH,Palbo_ON,45
474,33,296.3865,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,106,604,Cen7g11rFISH,Palbo_ON,45
475,34,269.12766,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,132,9039,Cen7g11rFISH,Palbo_ON,45
476,35,278.25018,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,109,109,Cen7g11rFISH,Palbo_ON,45
477,36,279.56677,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,338,159,Cen7g11rFISH,Palbo_ON,45
478,37,261.98987,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,102,108,Cen7g11rFISH,Palbo_ON,45
479,38,257.28506,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,112,110,Cen7g11rFISH,Palbo_ON,45
480,39,268.64078,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,200,845,Cen7g11rFISH,Palbo_ON,45
481,40,267.06805,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,104,632,Cen7g11rFISH,Palbo_ON,45
482,41,250.08916,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,104,97,Cen7g11rFISH,Palbo_ON,45
483,42,253.50745,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,116,132,Cen7g11rFISH,Palbo_ON,45
484,43,238.37221,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,172,233,Cen7g11rFISH,Palbo_ON,45
485,44,234.31554,Cen7g11rFISH\Palbo_ON\IFISH001_012.tif,101,110,Cen7g11rFISH,Palbo_ON,45
486,0,730.055,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,2441,252,Cen7g11rFISH,Palbo_ON,45
487,1,699.0396,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,116,414,Cen7g11rFISH,Palbo_ON,45
488,2,500.41208,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,113,168,Cen7g11rFISH,Palbo_ON,45
489,3,428.32864,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,104,118,Cen7g11rFISH,Palbo_ON,45
490,4,407.27917,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,109,155,Cen7g11rFISH,Palbo_ON,45
491,5,421.3067,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,103,110,Cen7g11rFISH,Palbo_ON,45
492,6,428.781,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,100,105,Cen7g11rFISH,Palbo_ON,45
493,7,389.23428,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,106,114,Cen7g11rFISH,Palbo_ON,45
494,8,397.86676,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,111,478,Cen7g11rFISH,Palbo_ON,45
495,9,374.83313,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,115,298,Cen7g11rFISH,Palbo_ON,45
496,10,386.80975,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,106,314,Cen7g11rFISH,Palbo_ON,45
497,11,385.83298,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,122,104,Cen7g11rFISH,Palbo_ON,45
498,12,366.15012,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,103,104,Cen7g11rFISH,Palbo_ON,45
499,13,361.75232,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,132,424,Cen7g11rFISH,Palbo_ON,45
500,14,367.14618,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,101,103,Cen7g11rFISH,Palbo_ON,45
501,15,355.24738,Cen7g11rFISH\Palbo_ON\IFISH001_013.tif,109,671,Cen7g11rFISH,Palbo_ON,45
